id,år,runde,dato,H,U,HM,UM,Tilskuere,Sejr,Hsejr,Usejr,Uafgjort
4847,2015/2016,26,4/23/2016,HOB,EFB,2,2,1570,2,0,0,1
4848,2015/2016,26,4/24/2016,SDR,FCN,3,1,5585,1,1,0,0
4849,2015/2016,26,4/25/2016,RFC,AaB,0,0,4136,2,0,0,1
4850,2015/2016,26,4/24/2016,BIF,AGF,2,1,8440,1,1,0,0
4851,2015/2016,26,4/24/2016,VFF,FCK,1,1,4437,2,0,0,1
4852,2015/2016,26,4/22/2016,FCM,OB,2,0,7011,1,1,0,0
4853,2015/2016,27,4/29/2016,AGF,VFF,1,2,4672,3,0,1,0
4854,2015/2016,27,5/1/2016,AaB,BIF,3,0,9420,1,1,0,0
4855,2015/2016,27,5/1/2016,FCN,RFC,2,2,3702,2,0,0,1
4856,2015/2016,27,4/30/2016,HOB,SDR,1,2,1327,3,0,1,0
4857,2015/2016,27,5/1/2016,FCK,FCM,5,3,18089,1,1,0,0
4858,2015/2016,27,5/2/2016,EFB,OB,0,2,5675,3,0,1,0
4859,2015/2016,28,5/6/2016,SDR,EFB,2,0,7684,1,1,0,0
4860,2015/2016,28,5/7/2016,RFC,HOB,2,0,4599,1,1,0,0
4861,2015/2016,28,5/9/2016,BIF,FCN,2,1,8951,1,1,0,0
4862,2015/2016,28,5/8/2016,VFF,AaB,0,2,4655,3,0,1,0
4863,2015/2016,28,5/8/2016,FCM,AGF,1,1,8002,2,0,0,1
4864,2015/2016,28,5/8/2016,OB,FCK,0,1,9911,3,0,1,0
4865,2015/2016,29,5/11/2016,AGF,EFB,5,1,5032,1,1,0,0
4866,2015/2016,29,5/12/2016,AaB,FCK,0,2,10036,3,0,1,0
4867,2015/2016,29,5/12/2016,FCN,OB,0,1,2526,3,0,1,0
4868,2015/2016,29,5/11/2016,HOB,FCM,1,4,1411,3,0,1,0
4869,2015/2016,29,5/11/2016,SDR,VFF,2,0,6345,1,1,0,0
4870,2015/2016,29,5/12/2016,RFC,BIF,0,2,5671,3,0,1,0
4871,2015/2016,30,5/17/2016,AGF,AaB,2,0,5551,1,1,0,0
4872,2015/2016,30,5/16/2016,VFF,RFC,2,3,4304,3,0,1,0
4873,2015/2016,30,5/14/2016,FCM,SDR,3,2,7017,1,1,0,0
4874,2015/2016,30,5/15/2016,OB,HOB,0,1,5776,3,0,1,0
4875,2015/2016,30,5/16/2016,FCK,FCN,2,0,23063,1,1,0,0
4876,2015/2016,30,5/16/2016,EFB,BIF,2,3,8097,3,0,1,0
4877,2015/2016,31,5/22/2016,AaB,EFB,1,2,6598,3,0,1,0
4878,2015/2016,31,5/21/2016,FCN,AGF,3,3,3012,2,0,0,1
4879,2015/2016,31,5/22/2016,HOB,FCK,4,2,3144,1,1,0,0
4880,2015/2016,31,5/20/2016,SDR,OB,3,1,7242,1,1,0,0
4881,2015/2016,31,5/22/2016,RFC,FCM,1,2,4819,3,0,1,0
4882,2015/2016,31,5/23/2016,BIF,VFF,0,1,10116,3,0,1,0
4883,2015/2016,32,5/26/2016,AGF,OB,2,1,6308,1,1,0,0
4884,2015/2016,32,5/26/2016,AaB,FCM,0,0,7403,2,0,0,1
4885,2015/2016,32,5/26/2016,FCN,VFF,1,0,1754,1,1,0,0
4886,2015/2016,32,5/26/2016,HOB,BIF,0,2,3231,3,0,1,0
4887,2015/2016,32,5/26/2016,SDR,RFC,1,1,8125,2,0,0,1
4888,2015/2016,32,5/26/2016,EFB,FCK,1,4,6089,3,0,1,0
4889,2015/2016,33,5/29/2016,RFC,EFB,3,1,8541,1,1,0,0
4890,2015/2016,33,5/29/2016,BIF,SDR,1,2,18958,3,0,1,0
4891,2015/2016,33,5/29/2016,VFF,HOB,1,0,4154,1,1,0,0
4892,2015/2016,33,5/29/2016,FCM,FCN,4,1,9514,1,1,0,0
4893,2015/2016,33,5/29/2016,OB,AaB,3,2,6056,1,1,0,0
4894,2015/2016,33,5/29/2016,FCK,AGF,2,1,27466,1,1,0,0
4895,2016/2017,1,7/18/2016,FCM,RFC,2,2,5725,2,0,0,1
4896,2016/2017,1,7/17/2016,SDR,AGF,1,2,5474,3,0,1,0
4897,2016/2017,1,7/16/2016,FCK,LBK,3,0,9953,1,1,0,0
4898,2016/2017,1,7/15/2016,VFF,FCN,0,4,2580,3,0,1,0
4899,2016/2017,1,7/15/2016,OB,SIF,0,0,10778,2,0,0,1
4900,2016/2017,1,7/17/2016,BIF,EFB,4,0,10397,1,1,0,0
4901,2016/2017,1,7/17/2016,AaB,ACH,1,1,6493,2,0,0,1
4902,2016/2017,2,7/22/2016,AGF,VFF,2,1,8156,1,1,0,0
4903,2016/2017,2,7/24/2016,LBK,OB,2,2,2006,2,0,0,1
4904,2016/2017,2,7/24/2016,RFC,AaB,0,1,4443,3,0,1,0
4905,2016/2017,2,7/24/2016,SIF,BIF,0,2,4902,3,0,1,0
4906,2016/2017,2,7/24/2016,ACH,SDR,1,1,2653,2,0,0,1
4907,2016/2017,2,7/23/2016,EFB,FCK,0,4,5439,3,0,1,0
4908,2016/2017,2,7/24/2016,FCN,FCM,0,4,2619,3,0,1,0
4909,2016/2017,3,7/31/2016,SDR,LBK,0,1,4494,3,0,1,0
4910,2016/2017,3,7/31/2016,AGF,RFC,1,2,13047,3,0,1,0
4911,2016/2017,3,7/31/2016,BIF,ACH,2,2,12136,2,0,0,1
4912,2016/2017,3,7/29/2016,VFF,EFB,2,1,2929,1,1,0,0
4913,2016/2017,3,7/31/2016,FCM,SIF,3,0,7625,1,1,0,0
4914,2016/2017,3,7/30/2016,FCK,FCN,4,0,9823,1,1,0,0
4915,2016/2017,3,8/1/2016,AaB,OB,2,2,7227,2,0,0,1
4916,2016/2017,4,8/7/2016,SDR,FCK,1,1,6054,2,0,0,1
4917,2016/2017,4,8/6/2016,OB,VFF,0,0,4488,2,0,0,1
4918,2016/2017,4,8/5/2016,SIF,LBK,0,4,2220,3,0,1,0
4919,2016/2017,4,8/7/2016,FCM,BIF,3,3,8889,2,0,0,1
4920,2016/2017,4,8/5/2016,RFC,ACH,1,0,4326,1,1,0,0
4921,2016/2017,4,8/8/2016,EFB,AGF,2,2,4605,2,0,0,1
4922,2016/2017,4,8/7/2016,FCN,AaB,1,2,2234,3,0,1,0
4923,2016/2017,5,8/13/2016,FCK,FCM,3,1,12074,1,1,0,0
4924,2016/2017,5,8/12/2016,VFF,RFC,0,1,4065,3,0,1,0
4925,2016/2017,5,8/15/2016,AaB,EFB,2,1,6114,1,1,0,0
4926,2016/2017,5,8/13/2016,ACH,SIF,3,3,2025,2,0,0,1
4927,2016/2017,5,8/14/2016,OB,FCN,3,1,4634,1,1,0,0
4928,2016/2017,5,8/12/2016,LBK,AGF,0,0,2463,2,0,0,1
4929,2016/2017,5,8/14/2016,BIF,SDR,4,0,9442,1,1,0,0
4930,2016/2017,6,8/22/2016,EFB,OB,3,2,4042,1,1,0,0
4931,2016/2017,6,8/21/2016,FCM,SDR,2,2,4690,2,0,0,1
4932,2016/2017,6,8/21/2016,AGF,BIF,0,7,13658,3,0,1,0
4933,2016/2017,6,8/21/2016,SIF,VFF,1,5,2660,3,0,1,0
4934,2016/2017,6,8/19/2016,FCN,RFC,1,1,1904,2,0,0,1
4935,2016/2017,6,8/19/2016,ACH,LBK,2,1,1663,1,1,0,0
4936,2016/2017,6,8/20/2016,FCK,AaB,1,1,11818,2,0,0,1
4937,2016/2017,7,8/26/2016,LBK,FCN,0,1,2314,3,0,1,0
4938,2016/2017,7,8/28/2016,SDR,EFB,1,1,4958,2,0,0,1
4939,2016/2017,7,8/28/2016,BIF,FCK,1,1,23518,2,0,0,1
4940,2016/2017,7,8/28/2016,VFF,FCM,0,0,6043,2,0,0,1
4941,2016/2017,7,8/28/2016,OB,ACH,0,1,4199,3,0,1,0
4942,2016/2017,7,8/28/2016,AaB,AGF,2,1,6658,1,1,0,0
4943,2016/2017,7,8/26/2016,RFC,SIF,1,0,4146,1,1,0,0
4944,2016/2017,8,9/9/2016,RFC,LBK,2,0,4128,1,1,0,0
4945,2016/2017,8,9/11/2016,AaB,BIF,0,1,11727,3,0,1,0
4946,2016/2017,8,9/10/2016,FCK,OB,2,0,14219,1,1,0,0
4947,2016/2017,8,9/12/2016,AGF,FCN,3,1,7563,1,1,0,0
4948,2016/2017,8,9/10/2016,VFF,ACH,2,4,3096,3,0,1,0
4949,2016/2017,8,9/11/2016,SDR,SIF,2,2,4820,2,0,0,1
4950,2016/2017,8,9/9/2016,FCM,EFB,3,0,7161,1,1,0,0
4951,2016/2017,9,9/17/2016,SIF,AGF,1,0,4164,1,1,0,0
4952,2016/2017,9,9/19/2016,LBK,AaB,1,0,2648,1,1,0,0
4953,2016/2017,9,9/18/2016,ACH,FCK,0,2,6095,3,0,1,0
4954,2016/2017,9,9/16/2016,EFB,RFC,1,1,4450,2,0,0,1
4955,2016/2017,9,9/18/2016,OB,FCM,0,1,6520,3,0,1,0
4956,2016/2017,9,9/18/2016,FCN,SDR,2,3,2887,3,0,1,0
4957,2016/2017,9,9/18/2016,BIF,VFF,1,2,15778,3,0,1,0
4958,2016/2017,10,9/22/2016,LBK,BIF,1,0,7073,1,1,0,0
4959,2016/2017,10,9/20/2016,EFB,SIF,0,0,4032,2,0,0,1
4960,2016/2017,10,9/22/2016,AaB,VFF,1,0,5303,1,1,0,0
4961,2016/2017,10,9/21/2016,ACH,FCN,0,0,1528,2,0,0,1
4962,2016/2017,10,9/21/2016,AGF,FCM,1,1,8578,2,0,0,1
4963,2016/2017,10,9/22/2016,SDR,OB,1,0,4747,1,1,0,0
4964,2016/2017,10,9/21/2016,RFC,FCK,2,2,5729,2,0,0,1
4965,2016/2017,11,9/25/2016,VFF,LBK,0,1,3126,3,0,1,0
4966,2016/2017,11,9/25/2016,FCN,EFB,3,0,1288,1,1,0,0
4967,2016/2017,11,9/25/2016,RFC,SDR,0,4,5034,3,0,1,0
4968,2016/2017,11,9/26/2016,SIF,AaB,5,3,2623,1,1,0,0
4969,2016/2017,11,9/25/2016,BIF,OB,3,0,13147,1,1,0,0
4970,2016/2017,11,9/24/2016,FCK,AGF,2,0,20205,1,1,0,0
4971,2016/2017,11,9/25/2016,FCM,ACH,5,2,8008,1,1,0,0
4972,2016/2017,12,10/2/2016,LBK,FCM,1,0,1957,1,1,0,0
4973,2016/2017,12,10/2/2016,AaB,SDR,0,1,5185,3,0,1,0
4974,2016/2017,12,10/2/2016,BIF,RFC,2,2,10695,2,0,0,1
4975,2016/2017,12,9/30/2016,SIF,FCN,2,2,2272,2,0,0,1
4976,2016/2017,12,10/2/2016,VFF,FCK,0,0,4137,2,0,0,1
4977,2016/2017,12,10/1/2016,ACH,EFB,1,0,1947,1,1,0,0
4978,2016/2017,12,9/30/2016,OB,AGF,2,1,6478,1,1,0,0
4979,2016/2017,13,10/17/2016,EFB,LBK,2,2,4731,2,0,0,1
4980,2016/2017,13,10/16/2016,FCM,AaB,2,0,8617,1,1,0,0
4981,2016/2017,13,10/14/2016,SDR,VFF,1,0,4322,1,1,0,0
4982,2016/2017,13,10/15/2016,FCK,SIF,2,0,13187,1,1,0,0
4983,2016/2017,13,10/16/2016,RFC,OB,3,0,3351,1,1,0,0
4984,2016/2017,13,10/16/2016,FCN,BIF,1,1,5426,2,0,0,1
4985,2016/2017,13,10/14/2016,AGF,ACH,1,1,5688,2,0,0,1
4986,2016/2017,14,10/21/2016,AaB,FCN,1,1,5149,2,0,0,1
4987,2016/2017,14,10/23/2016,OB,FCK,0,3,5825,3,0,1,0
4988,2016/2017,14,10/23/2016,ACH,RFC,1,0,2233,1,1,0,0
4989,2016/2017,14,10/22/2016,LBK,SDR,2,0,1085,1,1,0,0
4990,2016/2017,14,10/24/2016,EFB,FCM,1,3,4473,3,0,1,0
4991,2016/2017,14,10/21/2016,VFF,SIF,1,3,3310,3,0,1,0
4992,2016/2017,14,10/23/2016,BIF,AGF,1,0,10175,1,1,0,0
4993,2016/2017,15,10/31/2016,AGF,EFB,6,2,4674,1,1,0,0
4994,2016/2017,15,10/28/2016,SIF,OB,1,1,2412,2,0,0,1
4995,2016/2017,15,10/30/2016,SDR,ACH,2,0,4532,1,1,0,0
4996,2016/2017,15,10/28/2016,FCN,VFF,4,3,1808,1,1,0,0
4997,2016/2017,15,10/29/2016,LBK,RFC,0,2,1838,3,0,1,0
4998,2016/2017,15,10/30/2016,BIF,AaB,2,0,12517,1,1,0,0
4999,2016/2017,15,10/30/2016,FCM,FCK,1,3,10624,3,0,1,0
5000,2016/2017,16,11/6/2016,VFF,BIF,1,2,4311,3,0,1,0
5001,2016/2017,16,11/6/2016,FCK,SDR,4,0,10143,1,1,0,0
5002,2016/2017,16,11/4/2016,EFB,AaB,3,0,3012,1,1,0,0
5003,2016/2017,16,11/6/2016,OB,LBK,1,2,4812,3,0,1,0
5004,2016/2017,16,11/5/2016,RFC,FCN,2,1,3451,1,1,0,0
5005,2016/2017,16,11/4/2016,AGF,SIF,0,0,5236,2,0,0,1
5006,2016/2017,16,11/6/2016,ACH,FCM,1,5,1962,3,0,1,0
5007,2016/2017,17,11/20/2016,RFC,VFF,2,1,4857,1,1,0,0
5008,2016/2017,17,11/20/2016,OB,BIF,1,0,5815,1,1,0,0
5009,2016/2017,17,11/19/2016,FCN,AGF,3,2,3483,1,1,0,0
5010,2016/2017,17,11/18/2016,LBK,ACH,0,1,1282,3,0,1,0
5011,2016/2017,17,11/20/2016,SDR,FCM,1,0,3322,1,1,0,0
5012,2016/2017,17,11/21/2016,SIF,EFB,3,0,2191,1,1,0,0
5013,2016/2017,17,11/18/2016,AaB,FCK,1,2,7284,3,0,1,0
5014,2016/2017,18,11/27/2016,EFB,FCN,2,2,3166,2,0,0,1
5015,2016/2017,18,11/25/2016,ACH,AGF,1,5,2422,3,0,1,0
5016,2016/2017,18,11/27/2016,BIF,SIF,3,1,7757,1,1,0,0
5017,2016/2017,18,11/28/2016,FCM,OB,1,0,6242,1,1,0,0
5018,2016/2017,18,11/26/2016,LBK,FCK,0,1,4649,3,0,1,0
5019,2016/2017,18,11/25/2016,AaB,RFC,2,1,3929,1,1,0,0
5020,2016/2017,18,11/26/2016,VFF,SDR,2,2,1740,2,0,0,1
5021,2016/2017,19,12/1/2016,SIF,FCM,2,1,2943,1,1,0,0
5022,2016/2017,19,11/29/2016,FCK,VFF,4,0,7368,1,1,0,0
5023,2016/2017,19,11/29/2016,AGF,LBK,0,1,4267,3,0,1,0
5024,2016/2017,19,11/30/2016,FCN,ACH,2,1,1315,1,1,0,0
5025,2016/2017,19,12/1/2016,OB,EFB,0,1,3836,3,0,1,0
5026,2016/2017,19,11/29/2016,SDR,AaB,1,1,3847,2,0,0,1
5027,2016/2017,19,11/30/2016,RFC,BIF,0,1,5259,3,0,1,0
5028,2016/2017,20,12/4/2016,FCN,OB,0,1,1501,3,0,1,0
5029,2016/2017,20,12/4/2016,FCM,AGF,0,1,6135,3,0,1,0
5030,2016/2017,20,12/5/2016,SIF,SDR,1,1,2957,2,0,0,1
5031,2016/2017,20,12/3/2016,ACH,VFF,1,2,1044,3,0,1,0
5032,2016/2017,20,12/3/2016,FCK,RFC,1,0,12069,1,1,0,0
5033,2016/2017,20,12/5/2016,AaB,LBK,1,0,4024,1,1,0,0
5034,2016/2017,20,12/4/2016,EFB,BIF,1,1,5096,2,0,0,1
5035,2016/2017,21,12/10/2016,LBK,SIF,1,1,2036,2,0,0,1
5036,2016/2017,21,12/11/2016,RFC,EFB,0,2,3923,3,0,1,0
5037,2016/2017,21,12/11/2016,BIF,FCM,2,1,11061,1,1,0,0
5038,2016/2017,21,12/9/2016,ACH,AaB,3,0,1316,1,1,0,0
5039,2016/2017,21,12/9/2016,SDR,FCN,0,0,3952,2,0,0,1
5040,2016/2017,21,12/11/2016,AGF,FCK,0,1,9114,3,0,1,0
5041,2016/2017,21,12/12/2016,VFF,OB,1,1,2710,2,0,0,1
5042,2016/2017,22,2/18/2017,SIF,ACH,1,0,2764,1,1,0,0
5043,2016/2017,22,2/19/2017,AGF,AaB,1,2,7547,3,0,1,0
5044,2016/2017,22,2/19/2017,FCK,BIF,0,0,26686,2,0,0,1
5045,2016/2017,22,2/20/2017,OB,RFC,3,0,3452,1,1,0,0
5046,2016/2017,22,2/17/2017,EFB,SDR,3,0,4540,1,1,0,0
5047,2016/2017,22,2/17/2017,FCN,LBK,0,1,2688,3,0,1,0
5048,2016/2017,22,2/19/2017,FCM,VFF,0,0,7909,2,0,0,1
5049,2016/2017,23,2/26/2017,AaB,SIF,3,0,5310,1,1,0,0
5050,2016/2017,23,2/26/2017,FCN,FCK,1,1,3716,2,0,0,1
5051,2016/2017,23,2/27/2017,LBK,EFB,0,0,1224,2,0,0,1
5052,2016/2017,23,2/26/2017,SDR,BIF,1,2,6038,3,0,1,0
5053,2016/2017,23,2/24/2017,RFC,FCM,0,2,3941,3,0,1,0
5054,2016/2017,23,2/27/2017,VFF,AGF,1,1,3112,2,0,0,1
5055,2016/2017,23,2/25/2017,ACH,OB,1,1,2179,2,0,0,1
5056,2016/2017,24,3/6/2017,OB,AaB,4,0,3962,1,1,0,0
5057,2016/2017,24,3/4/2017,AGF,SDR,1,2,4289,3,0,1,0
5058,2016/2017,24,3/3/2017,FCM,LBK,1,1,5870,2,0,0,1
5059,2016/2017,24,3/5/2017,SIF,RFC,2,0,2409,1,1,0,0
5060,2016/2017,24,3/5/2017,BIF,FCN,2,3,12510,3,0,1,0
5061,2016/2017,24,3/3/2017,EFB,VFF,1,3,4429,3,0,1,0
5062,2016/2017,24,3/5/2017,FCK,ACH,5,0,11148,1,1,0,0
5063,2016/2017,25,3/12/2017,OB,SDR,0,1,5910,3,0,1,0
5064,2016/2017,25,3/13/2017,AaB,FCM,1,1,6641,2,0,0,1
5065,2016/2017,25,3/10/2017,FCN,SIF,5,1,1585,1,1,0,0
5066,2016/2017,25,3/11/2017,LBK,VFF,1,0,2882,1,1,0,0
5067,2016/2017,25,3/12/2017,FCK,EFB,2,0,11505,1,1,0,0
5068,2016/2017,25,3/12/2017,ACH,BIF,0,2,4977,3,0,1,0
5069,2016/2017,25,3/10/2017,RFC,AGF,1,1,8359,2,0,0,1
5070,2016/2017,26,3/19/2017,VFF,AaB,2,1,5501,1,1,0,0
5071,2016/2017,26,3/19/2017,FCM,FCN,1,2,7350,3,0,1,0
5072,2016/2017,26,3/19/2017,EFB,ACH,1,1,4420,2,0,0,1
5073,2016/2017,26,3/19/2017,BIF,LBK,3,2,15118,1,1,0,0
5074,2016/2017,26,3/19/2017,AGF,OB,1,2,5211,3,0,1,0
5075,2016/2017,26,3/19/2017,SIF,FCK,1,3,2995,3,0,1,0
5076,2016/2017,26,3/19/2017,SDR,RFC,1,0,7072,1,1,0,0
5078,2016/2017,27,4/2/2017,BIF,FCM,3,2,12113,1,1,0,0
5079,2016/2017,27,4/3/2017,SDR,FCK,1,2,6348,3,0,1,0
5080,2016/2017,27,3/31/2017,FCN,LBK,2,0,2815,1,1,0,0
5081,2016/2017,27,3/31/2017,ACH,OB,0,0,2290,2,0,0,1
5082,2016/2017,27,4/2/2017,EFB,RFC,0,0,3692,2,0,0,1
5083,2016/2017,27,4/1/2017,SIF,AaB,0,0,2739,2,0,0,1
5084,2016/2017,27,4/2/2017,VFF,AGF,2,4,5749,3,0,1,0
5085,2016/2017,28,4/9/2017,FCK,FCN,1,1,17294,2,0,0,1
5086,2016/2017,28,4/9/2017,FCM,SDR,3,1,6439,1,1,0,0
5087,2016/2017,28,4/9/2017,LBK,BIF,1,2,5657,3,0,1,0
5088,2016/2017,28,4/7/2017,RFC,ACH,2,0,3395,1,1,0,0
5089,2016/2017,28,4/7/2017,OB,EFB,3,0,5026,1,1,0,0
5090,2016/2017,28,4/8/2017,AaB,VFF,0,1,4121,3,0,1,0
5091,2016/2017,28,4/10/2017,AGF,SIF,1,3,9098,3,0,1,0
5092,2016/2017,29,4/17/2017,BIF,FCK,0,1,23405,3,0,1,0
5093,2016/2017,29,4/16/2017,LBK,FCM,2,2,1748,2,0,0,1
5094,2016/2017,29,4/14/2017,SDR,FCN,1,4,5442,3,0,1,0
5095,2016/2017,29,4/18/2017,OB,RFC,1,0,4449,1,1,0,0
5096,2016/2017,29,4/15/2017,EFB,ACH,0,1,3062,3,0,1,0
5097,2016/2017,29,4/17/2017,AaB,AGF,1,0,5931,1,1,0,0
5098,2016/2017,29,4/17/2017,VFF,SIF,0,0,4260,2,0,0,1
5099,2016/2017,30,4/23/2017,FCK,FCM,3,1,14376,1,1,0,0
5100,2016/2017,30,4/23/2017,FCN,BIF,0,1,6238,3,0,1,0
5101,2016/2017,30,4/21/2017,SDR,LBK,1,2,4112,3,0,1,0
5102,2016/2017,30,4/23/2017,RFC,OB,4,0,4343,1,1,0,0
5103,2016/2017,30,4/22/2017,ACH,EFB,1,3,2563,3,0,1,0
5104,2016/2017,30,4/21/2017,SIF,VFF,1,2,3928,3,0,1,0
5105,2016/2017,30,4/24/2017,AGF,AaB,4,0,4111,1,1,0,0
5106,2016/2017,31,4/30/2017,BIF,SDR,1,1,11626,2,0,0,1
5107,2016/2017,31,4/30/2017,FCK,LBK,3,0,17304,1,1,0,0
5108,2016/2017,31,4/29/2017,FCM,FCN,3,1,6417,1,1,0,0
5109,2016/2017,31,4/28/2017,RFC,EFB,0,0,2820,2,0,0,1
5110,2016/2017,31,4/28/2017,OB,ACH,2,1,5836,1,1,0,0
5111,2016/2017,31,5/1/2017,SIF,AGF,0,2,5819,3,0,1,0
5112,2016/2017,31,4/30/2017,VFF,AaB,1,1,4067,2,0,0,1
5113,2016/2017,32,5/7/2017,LBK,SDR,2,0,2386,1,1,0,0
5114,2016/2017,32,5/7/2017,FCM,BIF,4,2,7327,1,1,0,0
5115,2016/2017,32,5/5/2017,FCN,FCK,1,1,8180,2,0,0,1
5116,2016/2017,32,5/8/2017,ACH,RFC,2,1,1320,1,1,0,0
5117,2016/2017,32,5/8/2017,EFB,OB,1,1,4710,2,0,0,1
5118,2016/2017,32,5/7/2017,AaB,SIF,0,1,5565,3,0,1,0
5119,2016/2017,32,5/7/2017,AGF,VFF,1,0,15734,1,1,0,0
5120,2016/2017,33,5/12/2017,LBK,FCN,2,1,2416,1,1,0,0
5121,2016/2017,33,5/14/2017,FCK,BIF,1,0,24842,1,1,0,0
5122,2016/2017,33,5/12/2017,SDR,FCM,5,2,3157,1,1,0,0
5123,2016/2017,33,5/12/2017,VFF,ACH,3,0,3020,1,1,0,0
5124,2016/2017,33,5/14/2017,EFB,AGF,0,0,6305,2,0,0,1
5125,2016/2017,33,5/12/2017,AaB,RFC,0,2,3681,3,0,1,0
5126,2016/2017,33,5/13/2017,OB,SIF,3,1,4805,1,1,0,0
5127,2016/2017,34,5/18/2017,BIF,LBK,0,2,6533,3,0,1,0
5128,2016/2017,34,5/16/2017,FCN,SDR,4,1,1611,1,1,0,0
5129,2016/2017,34,5/17/2017,FCM,FCK,3,2,6445,1,1,0,0
5130,2016/2017,34,5/16/2017,ACH,VFF,1,0,1441,1,1,0,0
5131,2016/2017,34,5/17/2017,AGF,EFB,3,1,10134,1,1,0,0
5132,2016/2017,34,5/16/2017,SIF,OB,2,1,2452,1,1,0,0
5133,2016/2017,34,5/17/2017,RFC,AaB,2,1,3986,1,1,0,0
5134,2016/2017,35,5/21/2017,SDR,BIF,3,0,5712,1,1,0,0
5135,2016/2017,35,5/21/2017,LBK,FCK,3,1,4256,1,1,0,0
5136,2016/2017,35,5/20/2017,FCN,FCM,2,3,2360,3,0,1,0
5137,2016/2017,35,5/20/2017,OB,RFC,1,1,4447,2,0,0,1
5138,2016/2017,35,5/20/2017,EFB,ACH,1,1,5157,2,0,0,1
5139,2016/2017,35,5/22/2017,VFF,AGF,2,2,8619,2,0,0,1
5140,2016/2017,36,5/28/2017,BIF,FCN,1,2,12322,3,0,1,0
5141,2016/2017,36,5/28/2017,FCK,SDR,2,0,23294,1,1,0,0
5142,2016/2017,36,5/28/2017,FCM,LBK,0,3,10499,3,0,1,0
5143,2016/2017,36,5/29/2017,RFC,OB,2,0,4924,1,1,0,0
5144,2016/2017,36,5/28/2017,ACH,EFB,3,2,5429,1,1,0,0
5145,2016/2017,36,5/28/2017,AGF,VFF,1,0,17462,1,1,0,0
5146,2017/2018,1,7/14/2017,AGF,ACH,1,2,9623,3,0,1,0
5147,2017/2018,1,7/16/2017,BIF,FCM,4,0,10288,1,1,0,0
5148,2017/2018,1,7/16/2017,LBK,SIF,2,1,1387,1,1,0,0
5149,2017/2018,1,7/15/2017,FCK,AaB,1,1,11006,2,0,0,1
5150,2017/2018,1,7/16/2017,HOB,FCH,2,1,2476,1,1,0,0
5151,2017/2018,1,7/17/2017,OB,FCN,1,2,6993,3,0,1,0
5152,2017/2018,1,7/15/2017,SDR,RFC,0,0,4095,2,0,0,1
5153,2017/2018,2,7/23/2017,AaB,SDR,1,4,6016,3,0,1,0
5154,2017/2018,2,7/21/2017,AGF,HOB,2,0,6730,1,1,0,0
5155,2017/2018,2,7/24/2017,FCH,OB,0,2,3984,3,0,1,0
5156,2017/2018,2,7/23/2017,ACH,LBK,4,1,1828,1,1,0,0
5157,2017/2018,2,7/23/2017,FCM,SIF,2,0,5032,1,1,0,0
5158,2017/2018,2,7/23/2017,FCN,BIF,3,2,5115,1,1,0,0
5159,2017/2018,2,7/22/2017,RFC,FCK,0,3,4227,3,0,1,0
5160,2017/2018,3,7/30/2017,BIF,LBK,5,3,11834,1,1,0,0
5161,2017/2018,3,7/30/2017,FCM,RFC,2,1,5372,1,1,0,0
5162,2017/2018,3,7/30/2017,FCN,AaB,3,2,2309,1,1,0,0
5163,2017/2018,3,7/31/2017,SIF,AGF,2,1,9411,1,1,0,0
5164,2017/2018,3,7/28/2017,SDR,FCH,1,2,5048,3,0,1,0
5165,2017/2018,3,7/29/2017,FCK,HOB,0,0,7809,2,0,0,1
5166,2017/2018,3,7/29/2017,OB,ACH,1,0,5009,1,1,0,0
5167,2017/2018,4,8/6/2017,BIF,FCK,1,0,21169,1,1,0,0
5168,2017/2018,4,8/6/2017,FCH,FCM,2,1,2722,1,1,0,0
5169,2017/2018,4,8/5/2017,HOB,RFC,2,0,3016,1,1,0,0
5170,2017/2018,4,8/4/2017,ACH,SIF,1,0,2711,1,1,0,0
5171,2017/2018,4,8/6/2017,LBK,FCN,1,4,2255,3,0,1,0
5172,2017/2018,4,8/6/2017,OB,AaB,0,0,4824,2,0,0,1
5173,2017/2018,4,8/7/2017,SDR,AGF,3,0,6015,1,1,0,0
5174,2017/2018,5,8/14/2017,AaB,HOB,1,1,7283,2,0,0,1
5175,2017/2018,5,8/13/2017,AGF,OB,0,0,6519,2,0,0,1
5176,2017/2018,5,8/12/2017,LBK,SDR,1,1,2089,2,0,0,1
5177,2017/2018,5,8/13/2017,FCM,FCN,4,3,5628,1,1,0,0
5178,2017/2018,5,8/13/2017,RFC,BIF,0,0,6107,2,0,0,1
5179,2017/2018,5,8/11/2017,SIF,FCH,4,1,5246,1,1,0,0
5180,2017/2018,5,8/12/2017,FCK,ACH,1,1,7918,2,0,0,1
5181,2017/2018,6,8/20/2017,AGF,BIF,2,0,12156,1,1,0,0
5182,2017/2018,6,8/20/2017,HOB,LBK,3,0,3937,1,1,0,0
5183,2017/2018,6,8/19/2017,FCK,SDR,3,2,7953,1,1,0,0
5184,2017/2018,6,8/18/2017,RFC,SIF,1,1,3359,2,0,0,1
5185,2017/2018,6,8/18/2017,ACH,AaB,0,0,3129,2,0,0,1
5186,2017/2018,6,8/21/2017,FCN,FCH,1,0,3520,1,1,0,0
5187,2017/2018,6,8/20/2017,OB,FCM,0,2,7427,3,0,1,0
5188,2017/2018,7,8/26/2017,AaB,AGF,0,0,5718,2,0,0,1
